"","LATITUDE","LONGITUDE","CONDITION","THEFTCOUNT","DOT_COLOR","SAFETY_RATING"
"2346",47.6161,-122.3299,"GOOD",135,"#7D8200","Pretty safe"
"2347",47.6166,-122.3301,"GOOD",138,"#807F00","Pretty unsafe"
"2348",47.6665,-122.3117,"GOOD",99,"#5CA300","Pretty safe"
"2349",47.6178,-122.3446,"GOOD",135,"#7D8200","Pretty safe"
"2350",47.6129,-122.3013,"GOOD",31,"#1CE300","Safe"
"2351",47.6747,-122.3543,"GOOD",22,"#14EB00","Safe"
"2352",47.6145,-122.3337,"GOOD",182,"#A95600","Pretty unsafe"
"2353",47.6168,-122.3308,"GOOD",129,"#788700","Pretty safe"
"2354",47.6167,-122.3309,"GOOD",126,"#758A00","Pretty safe"
"2355",47.6091,-122.3251,"GOOD",55,"#33CC00","Safe"
"2356",47.6615,-122.3351,"GOOD",44,"#28D700","Safe"
"2357",47.6615,-122.3352,"GOOD",45,"#29D600","Safe"
"2358",47.6615,-122.3351,"GOOD",44,"#28D700","Safe"
"2359",47.6612,-122.3325,"GOOD",58,"#35CA00","Safe"
"2360",47.6613,-122.3326,"GOOD",58,"#35CA00","Safe"
"2361",47.6134,-122.3355,"GOOD",198,"#B84700","Pretty unsafe"
"2362",47.6135,-122.3355,"GOOD",195,"#B54A00","Pretty unsafe"
"2363",47.6135,-122.3356,"GOOD",195,"#B54A00","Pretty unsafe"
"2364",47.614,-122.3345,"GOOD",189,"#AF5000","Pretty unsafe"
"2365",47.6773,-122.3543,"GOOD",14,"#0DF200","Safe"
"2366",47.6025,-122.3282,"GOOD",89,"#52AD00","Pretty safe"
"2367",47.6026,-122.3283,"GOOD",95,"#58A700","Pretty safe"
"2368",47.6024,-122.3282,"GOOD",89,"#52AD00","Pretty safe"
"2369",47.6862,-122.3555,"GOOD",12,"#0BF400","Very safe"
"2370",47.6862,-122.3567,"GOOD",12,"#0BF400","Very safe"
"2371",47.6862,-122.3567,"GOOD",12,"#0BF400","Very safe"
"2372",47.6862,-122.3566,"GOOD",12,"#0BF400","Very safe"
"2373",47.6862,-122.3565,"GOOD",12,"#0BF400","Very safe"
"2374",47.5539,-122.3867,"GOOD",13,"#0CF300","Very safe"
"2375",47.5539,-122.3867,"GOOD",13,"#0CF300","Very safe"
"2376",47.6339,-122.3568,"GOOD",11,"#0AF500","Very safe"
"2377",47.6344,-122.3571,"GOOD",13,"#0CF300","Very safe"
"2378",47.6345,-122.3571,"GOOD",13,"#0CF300","Very safe"
"2379",47.6335,-122.3569,"GOOD",11,"#0AF500","Very safe"
"2380",47.6327,-122.3571,"GOOD",10,"#09F600","Very safe"
"2381",47.6324,-122.3568,"GOOD",8,"#07F800","Very safe"
"2382",47.6331,-122.3571,"GOOD",11,"#0AF500","Very safe"
"2383",47.5833,-122.3866,"GOOD",14,"#0DF200","Safe"
"2384",47.5832,-122.3866,"GOOD",14,"#0DF200","Safe"
"2385",47.6092,-122.3253,"GOOD",46,"#2AD500","Safe"
"2386",47.6109,-122.3216,"GOOD",72,"#43BC00","Pretty safe"
"2387",47.6384,-122.3494,"GOOD",7,"#06F900","Very safe"
"2388",47.6275,-122.3423,"GOOD",40,"#25DA00","Safe"
"2389",47.7039,-122.3446,"GOOD",31,"#1CE300","Safe"
"2390",47.7041,-122.3448,"GOOD",36,"#21DE00","Safe"
"2391",47.7041,-122.3448,"GOOD",36,"#21DE00","Safe"
"2392",47.7041,-122.3446,"GOOD",30,"#1BE400","Safe"
"2393",47.7041,-122.3446,"GOOD",30,"#1BE400","Safe"
"2394",47.7039,-122.3446,"GOOD",31,"#1CE300","Safe"
"2395",47.6078,-122.3328,"GOOD",183,"#AA5500","Pretty unsafe"
"2396",47.6079,-122.3329,"GOOD",206,"#BF4000","Unsafe!"
"2397",47.6098,-122.3349,"GOOD",256,"#EE1100","Unsafe!"
"2398",47.6106,-122.3354,"GOOD",238,"#DD2200","Unsafe!"
"2399",47.6103,-122.3351,"GOOD",260,"#F10E00","Unsafe!"
"2400",47.5803,-122.4073,"GOOD",4,"#03FC00","Very safe"
"2401",47.5802,-122.4075,"GOOD",4,"#03FC00","Very safe"
"2402",47.648,-122.3371,"GOOD",29,"#1AE500","Safe"
"2403",47.648,-122.3367,"GOOD",30,"#1BE400","Safe"
"2404",47.6522,-122.3574,"GOOD",39,"#24DB00","Safe"
"2405",47.6515,-122.3547,"GOOD",46,"#2AD500","Safe"
"2406",47.6502,-122.3483,"GOOD",79,"#49B600","Pretty safe"
"2407",47.6502,-122.3484,"GOOD",81,"#4BB400","Pretty safe"
"2408",47.6504,-122.3496,"GOOD",87,"#50AF00","Pretty safe"
"2409",47.6504,-122.3492,"GOOD",90,"#53AC00","Pretty safe"
"2410",47.709,-122.3011,"GOOD",2,"#01FE00","Very safe"
"2411",47.71,-122.3006,"GOOD",3,"#02FD00","Very safe"
"2412",47.6272,-122.3473,"GOOD",53,"#31CE00","Safe"
"2413",47.6175,-122.3344,"GOOD",92,"#55AA00","Pretty safe"
"2414",47.614,-122.3196,"GOOD",140,"#827D00","Pretty unsafe"
"2415",47.6139,-122.3193,"GOOD",141,"#837C00","Pretty unsafe"
"2416",47.5876,-122.3344,"GOOD",41,"#26D900","Safe"
"2417",47.659,-122.3652,"GOOD",24,"#16E900","Safe"
"2418",47.661,-122.2881,"GOOD",11,"#0AF500","Very safe"
"2419",47.6098,-122.3412,"GOOD",171,"#9F6000","Pretty unsafe"
"2420",47.6806,-122.3552,"GOOD",13,"#0CF300","Very safe"
"2421",47.6422,-122.326,"GOOD",28,"#1AE500","Safe"
"2422",47.6465,-122.3253,"GOOD",13,"#0CF300","Very safe"
"2423",47.649,-122.3234,"GOOD",18,"#10EF00","Safe"
"2424",47.6613,-122.3407,"GOOD",30,"#1BE400","Safe"
"2425",47.5679,-122.3228,"GOOD",4,"#03FC00","Very safe"
"2426",47.6904,-122.398,"GOOD",13,"#0CF300","Very safe"
"2427",47.5999,-122.3278,"GOOD",78,"#48B700","Pretty safe"
"2428",47.5998,-122.3278,"GOOD",82,"#4CB300","Pretty safe"
"2429",47.613,-122.3053,"GOOD",38,"#23DC00","Safe"
"2430",47.5722,-122.3868,"GOOD",6,"#05FA00","Very safe"
"2431",47.5731,-122.3868,"GOOD",4,"#03FC00","Very safe"
"2432",47.5725,-122.3868,"GOOD",6,"#05FA00","Very safe"
"2433",47.5592,-122.3867,"GOOD",31,"#1CE300","Safe"
"2434",47.5586,-122.3867,"GOOD",31,"#1CE300","Safe"
"2435",47.5582,-122.3868,"GOOD",31,"#1CE300","Safe"
"2436",47.5592,-122.3867,"GOOD",31,"#1CE300","Safe"
"2437",47.5586,-122.3867,"GOOD",31,"#1CE300","Safe"
"2438",47.5582,-122.3868,"GOOD",31,"#1CE300","Safe"
"2439",47.5762,-122.2968,"GOOD",5,"#04FB00","Very safe"
"2440",47.6492,-122.3563,"GOOD",43,"#28D700","Safe"
"2441",47.6606,-122.3133,"GOOD",74,"#44BB00","Pretty safe"
"2442",47.6606,-122.313,"GOOD",74,"#44BB00","Pretty safe"
"2443",47.6606,-122.3133,"GOOD",74,"#44BB00","Pretty safe"
"2444",47.661,-122.313,"GOOD",81,"#4BB400","Pretty safe"
"2445",47.6696,-122.3132,"GOOD",74,"#44BB00","Pretty safe"
"2446",47.67,-122.3132,"GOOD",67,"#3EC100","Safe"
"2447",47.6704,-122.3132,"FAIR",67,"#3EC100","Safe"
"2448",47.6704,-122.3129,"GOOD",68,"#3FC000","Safe"
"2449",47.6697,-122.3132,"GOOD",66,"#3DC200","Safe"
"2450",47.6207,-122.3569,"GOOD",63,"#3AC500","Safe"
"2451",47.6212,-122.3569,"GOOD",64,"#3BC400","Safe"
"2452",47.6905,-122.357,"GOOD",41,"#26D900","Safe"
"2453",47.598,-122.3252,"GOOD",61,"#38C700","Safe"
"2454",47.5982,-122.3249,"GOOD",59,"#36C900","Safe"
"2455",47.5977,-122.3249,"GOOD",59,"#36C900","Safe"
"2456",47.5983,-122.3249,"GOOD",59,"#36C900","Safe"
"2457",47.6906,-122.3617,"GOOD",30,"#1BE400","Safe"
"2458",47.6615,-122.3164,"GOOD",112,"#689700","Pretty safe"
"2459",47.6139,-122.3209,"GOOD",115,"#6B9400","Pretty safe"
"2460",47.6137,-122.3209,"GOOD",114,"#6A9500","Pretty safe"
"2461",47.6134,-122.3209,"GOOD",119,"#6E9100","Pretty safe"
"2462",47.6905,-122.3756,"GOOD",20,"#12ED00","Safe"
"2463",47.6115,-122.324,"GOOD",86,"#50AF00","Pretty safe"
"2464",47.6197,-122.3254,"GOOD",95,"#58A700","Pretty safe"
"2465",47.6188,-122.3255,"GOOD",98,"#5BA400","Pretty safe"
"2466",47.6187,-122.3256,"GOOD",98,"#5BA400","Pretty safe"
"2467",47.5811,-122.384,"GOOD",16,"#0EF100","Safe"
"2468",47.6613,-122.3376,"GOOD",55,"#33CC00","Safe"
"2469",47.6171,-122.3511,"GOOD",84,"#4EB100","Pretty safe"
"2470",47.561,-122.3857,"GOOD",21,"#13EC00","Safe"
"2471",47.5612,-122.3866,"GOOD",22,"#14EB00","Safe"
"2472",47.561,-122.3866,"GOOD",22,"#14EB00","Safe"
"2473",47.561,-122.3866,"GOOD",22,"#14EB00","Safe"
"2474",47.5977,-122.3334,"GOOD",57,"#35CA00","Safe"
"2475",47.5969,-122.3334,"GOOD",56,"#34CB00","Safe"
"2476",47.597,-122.3334,"GOOD",56,"#34CB00","Safe"
"2477",47.597,-122.3334,"GOOD",56,"#34CB00","Safe"
"2478",47.6124,-122.3193,"GOOD",111,"#679800","Pretty safe"
"2479",47.6521,-122.3533,"GOOD",64,"#3BC400","Safe"
"2480",47.5571,-122.285,"GOOD",25,"#17E800","Safe"
"2481",47.6207,-122.341,"GOOD",96,"#59A600","Pretty safe"
"2482",1,1,"GOOD",0,"#00FF00","Very safe"
"2483",1,1,"GOOD",0,"#00FF00","Very safe"
"2484",47.6165,-122.3461,"GOOD",127,"#768900","Pretty safe"
"2485",47.618,-122.3307,"GOOD",101,"#5DA200","Pretty safe"
"2486",47.6181,-122.3309,"GOOD",97,"#5AA500","Pretty safe"
"2487",47.6178,-122.3305,"GOOD",108,"#649B00","Pretty safe"
"2488",47.6531,-122.3579,"GOOD",34,"#1FE000","Safe"
"2489",47.6529,-122.3579,"GOOD",34,"#1FE000","Safe"
"2490",47.653,-122.3579,"GOOD",34,"#1FE000","Safe"
"2491",47.6152,-122.3352,"GOOD",194,"#B44B00","Pretty unsafe"
"2492",47.6153,-122.3351,"GOOD",190,"#B04F00","Pretty unsafe"
"2493",47.618,-122.3425,"GOOD",105,"#619E00","Pretty safe"
"2494",47.5327,-122.2885,"GOOD",0,"#00FF00","Very safe"
"2495",47.659,-122.3501,"GOOD",53,"#31CE00","Safe"
"2496",47.6591,-122.3501,"GOOD",53,"#31CE00","Safe"
"2497",47.6612,-122.3501,"GOOD",33,"#1EE100","Safe"
"2498",47.6613,-122.35,"GOOD",32,"#1DE200","Safe"
"2499",47.6045,-122.3393,"GOOD",83,"#4DB200","Pretty safe"
"2500",47.5993,-122.326,"GOOD",69,"#40BF00","Pretty safe"
"2501",47.5991,-122.326,"GOOD",69,"#40BF00","Pretty safe"
"2502",47.5993,-122.2968,"GOOD",5,"#04FB00","Very safe"
"2503",47.5549,-122.2696,"GOOD",0,"#00FF00","Very safe"
"2504",47.5549,-122.2693,"GOOD",0,"#00FF00","Very safe"
"2505",47.6792,-122.3248,"GOOD",119,"#6E9100","Pretty safe"
"2506",47.6791,-122.3247,"GOOD",119,"#6E9100","Pretty safe"
"2507",47.6017,-122.3088,"GOOD",12,"#0BF400","Very safe"
"2508",47.6017,-122.3085,"GOOD",12,"#0BF400","Very safe"
"2509",47.6017,-122.3082,"GOOD",10,"#09F600","Very safe"
"2510",47.6016,-122.3075,"GOOD",25,"#17E800","Safe"
"2511",47.6017,-122.2919,"GOOD",1,"#00FF00","Very safe"
"2512",47.6048,-122.3239,"GOOD",100,"#5DA200","Pretty safe"
"2513",47.6103,-122.3331,"GOOD",218,"#CA3500","Unsafe!"
"2514",47.6102,-122.3332,"GOOD",219,"#CB3400","Unsafe!"
"2515",47.6105,-122.3325,"GOOD",185,"#AC5300","Pretty unsafe"
"2516",47.6492,-122.3222,"GOOD",16,"#0EF100","Safe"
"2517",47.6396,-122.4019,"GOOD",10,"#09F600","Very safe"
"2518",47.6395,-122.4015,"GOOD",10,"#09F600","Very safe"
"2519",47.7203,-122.2945,"GOOD",63,"#3AC500","Safe"
"2520",47.72,-122.2947,"GOOD",64,"#3BC400","Safe"
"2521",47.7196,-122.2952,"GOOD",40,"#25DA00","Safe"
"2522",47.7195,-122.295,"GOOD",39,"#24DB00","Safe"
"2523",47.7203,-122.2947,"GOOD",63,"#3AC500","Safe"
"2524",47.5523,-122.2784,"GOOD",4,"#03FC00","Very safe"
"2525",47.6827,-122.3448,"GOOD",10,"#09F600","Very safe"
"2526",47.6827,-122.3447,"GOOD",11,"#0AF500","Very safe"
"2527",47.6254,-122.356,"GOOD",54,"#32CD00","Safe"
"2528",47.6254,-122.3564,"GOOD",47,"#2BD400","Safe"
"2529",47.6255,-122.3558,"GOOD",52,"#30CF00","Safe"
"2530",47.6123,-122.3465,"GOOD",66,"#3DC200","Safe"
"2531",47.6582,-122.3139,"GOOD",59,"#36C900","Safe"
"2532",47.6584,-122.314,"GOOD",60,"#37C800","Safe"
"2533",47.6582,-122.314,"GOOD",59,"#36C900","Safe"
"2534",47.6647,-122.3411,"GOOD",25,"#17E800","Safe"
"2535",47.6719,-122.3172,"GOOD",40,"#25DA00","Safe"
"2536",47.6553,-122.314,"GOOD",39,"#24DB00","Safe"
"2537",47.6553,-122.314,"GOOD",39,"#24DB00","Safe"
"2538",47.6174,-122.3491,"GOOD",105,"#619E00","Pretty safe"
"2539",47.6175,-122.3493,"GOOD",107,"#639C00","Pretty safe"
"2540",47.6175,-122.3493,"GOOD",107,"#639C00","Pretty safe"
"2541",47.6176,-122.3494,"GOOD",107,"#639C00","Pretty safe"
"2542",47.6176,-122.3494,"GOOD",107,"#639C00","Pretty safe"
"2543",47.6174,-122.3496,"GOOD",101,"#5DA200","Pretty safe"
"2544",47.687,-122.3404,"GOOD",30,"#1BE400","Safe"
"2545",47.6308,-122.3736,"GOOD",10,"#09F600","Very safe"
